Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
63	:	1538347543.127	  1428.802	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 63' lusc_mccv_enet.R
108	:	1538347553.955	  1418.174	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 108' lusc_mccv_enet.R
153	:	1538347564.703	  1409.537	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 153' lusc_mccv_enet.R
145	:	1538347562.712	  1412.043	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 145' lusc_mccv_enet.R
61	:	1538347542.633	  1437.319	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 61' lusc_mccv_enet.R
15	:	1538347531.876	  1451.542	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 15' lusc_mccv_enet.R
177	:	1538347570.649	  1414.331	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 177' lusc_mccv_enet.R
175	:	1538347570.126	  1421.623	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 175' lusc_mccv_enet.R
112	:	1538347554.919	  1438.445	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 112' lusc_mccv_enet.R
104	:	1538347553.025	  1442.355	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 104' lusc_mccv_enet.R
146	:	1538347562.936	  1433.998	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 146' lusc_mccv_enet.R
154	:	1538347564.956	  1433.324	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 154' lusc_mccv_enet.R
130	:	1538347559.096	  1439.457	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 130' lusc_mccv_enet.R
60	:	1538347542.401	  1457.536	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 60' lusc_mccv_enet.R
94	:	1538347550.638	  1449.576	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 94' lusc_mccv_enet.R
129	:	1538347558.890	  1442.574	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 129' lusc_mccv_enet.R
96	:	1538347551.139	  1451.110	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 96' lusc_mccv_enet.R
183	:	1538347572.101	  1430.516	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 183' lusc_mccv_enet.R
184	:	1538347572.315	  1430.356	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 184' lusc_mccv_enet.R
194	:	1538347574.853	  1429.127	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 194' lusc_mccv_enet.R
149	:	1538347563.711	  1441.598	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 149' lusc_mccv_enet.R
113	:	1538347555.146	  1450.192	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 113' lusc_mccv_enet.R
140	:	1538347561.445	  1446.426	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 140' lusc_mccv_enet.R
142	:	1538347561.932	  1446.340	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 142' lusc_mccv_enet.R
20	:	1538347532.955	  1475.857	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 20' lusc_mccv_enet.R
134	:	1538347559.990	  1450.270	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 134' lusc_mccv_enet.R
13	:	1538347531.419	  1480.246	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 13' lusc_mccv_enet.R
6	:	1538347529.894	  1481.773	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 6' lusc_mccv_enet.R
190	:	1538347573.840	  1438.236	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 190' lusc_mccv_enet.R
93	:	1538347550.428	  1461.952	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 93' lusc_mccv_enet.R
169	:	1538347568.717	  1448.819	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 169' lusc_mccv_enet.R
21	:	1538347533.158	  1485.029	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 21' lusc_mccv_enet.R
52	:	1538347540.528	  1477.890	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 52' lusc_mccv_enet.R
14	:	1538347531.661	  1486.980	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 14' lusc_mccv_enet.R
173	:	1538347569.669	  1449.853	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 173' lusc_mccv_enet.R
25	:	1538347534.057	  1485.819	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 25' lusc_mccv_enet.R
40	:	1538347537.605	  1483.701	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 40' lusc_mccv_enet.R
56	:	1538347541.445	  1480.368	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 56' lusc_mccv_enet.R
110	:	1538347554.424	  1467.700	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 110' lusc_mccv_enet.R
4	:	1538347529.461	  1493.294	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 4' lusc_mccv_enet.R
188	:	1538347573.354	  1455.310	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 188' lusc_mccv_enet.R
103	:	1538347552.757	  1476.100	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 103' lusc_mccv_enet.R
35	:	1538347536.339	  1494.505	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 35' lusc_mccv_enet.R
109	:	1538347554.182	  1479.180	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 109' lusc_mccv_enet.R
139	:	1538347561.195	  1472.973	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 139' lusc_mccv_enet.R
186	:	1538347572.858	  1462.754	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 186' lusc_mccv_enet.R
77	:	1538347546.532	  1490.559	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 77' lusc_mccv_enet.R
50	:	1538347540.038	  1498.095	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 50' lusc_mccv_enet.R
80	:	1538347547.266	  1490.990	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 80' lusc_mccv_enet.R
122	:	1538347557.270	  1483.058	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 122' lusc_mccv_enet.R
5	:	1538347529.670	  1513.735	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 5' lusc_mccv_enet.R
159	:	1538347566.243	  1477.605	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 159' lusc_mccv_enet.R
185	:	1538347572.579	  1471.306	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 185' lusc_mccv_enet.R
82	:	1538347547.784	  1497.334	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 82' lusc_mccv_enet.R
106	:	1538347553.508	  1493.699	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 106' lusc_mccv_enet.R
125	:	1538347557.973	  1491.086	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 125' lusc_mccv_enet.R
170	:	1538347569.003	  1480.112	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 170' lusc_mccv_enet.R
115	:	1538347555.611	  1495.184	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 115' lusc_mccv_enet.R
23	:	1538347533.608	  1519.428	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 23' lusc_mccv_enet.R
174	:	1538347569.872	  1483.959	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 174' lusc_mccv_enet.R
158	:	1538347565.989	  1487.880	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 158' lusc_mccv_enet.R
39	:	1538347537.357	  1517.030	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 39' lusc_mccv_enet.R
91	:	1538347549.946	  1506.786	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 91' lusc_mccv_enet.R
46	:	1538347539.104	  1518.828	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 46' lusc_mccv_enet.R
47	:	1538347539.342	  1520.686	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 47' lusc_mccv_enet.R
124	:	1538347557.720	  1503.460	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 124' lusc_mccv_enet.R
58	:	1538347541.919	  1519.825	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 58' lusc_mccv_enet.R
22	:	1538347533.396	  1529.252	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 22' lusc_mccv_enet.R
81	:	1538347547.548	  1515.136	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 81' lusc_mccv_enet.R
121	:	1538347557.056	  1505.930	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 121' lusc_mccv_enet.R
89	:	1538347549.499	  1514.652	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 89' lusc_mccv_enet.R
105	:	1538347553.253	  1511.207	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 105' lusc_mccv_enet.R
171	:	1538347569.215	  1496.373	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 171' lusc_mccv_enet.R
34	:	1538347536.088	  1529.611	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 34' lusc_mccv_enet.R
95	:	1538347550.881	  1517.388	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 95' lusc_mccv_enet.R
7	:	1538347530.134	  1538.406	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 7' lusc_mccv_enet.R
133	:	1538347559.745	  1510.597	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 133' lusc_mccv_enet.R
137	:	1538347560.705	  1510.684	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 137' lusc_mccv_enet.R
32	:	1538347535.634	  1536.179	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 32' lusc_mccv_enet.R
97	:	1538347551.362	  1520.586	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 97' lusc_mccv_enet.R
38	:	1538347537.121	  1534.894	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 38' lusc_mccv_enet.R
73	:	1538347545.515	  1527.288	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 73' lusc_mccv_enet.R
9	:	1538347530.555	  1543.517	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 9' lusc_mccv_enet.R
27	:	1538347534.483	  1541.539	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 27' lusc_mccv_enet.R
30	:	1538347535.160	  1542.740	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 30' lusc_mccv_enet.R
150	:	1538347563.963	  1514.036	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 150' lusc_mccv_enet.R
178	:	1538347570.903	  1507.578	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 178' lusc_mccv_enet.R
18	:	1538347532.533	  1546.213	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 18' lusc_mccv_enet.R
135	:	1538347560.226	  1519.200	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 135' lusc_mccv_enet.R
16	:	1538347532.086	  1549.885	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 16' lusc_mccv_enet.R
88	:	1538347549.266	  1533.096	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 88' lusc_mccv_enet.R
151	:	1538347564.167	  1519.270	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 151' lusc_mccv_enet.R
152	:	1538347564.447	  1519.440	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 152' lusc_mccv_enet.R
44	:	1538347538.611	  1546.220	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 44' lusc_mccv_enet.R
48	:	1538347539.571	  1545.632	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 48' lusc_mccv_enet.R
83	:	1538347548.034	  1537.962	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 83' lusc_mccv_enet.R
68	:	1538347544.304	  1543.759	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 68' lusc_mccv_enet.R
55	:	1538347541.203	  1547.990	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 55' lusc_mccv_enet.R
87	:	1538347549.027	  1543.240	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 87' lusc_mccv_enet.R
31	:	1538347535.379	  1557.031	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 31' lusc_mccv_enet.R
12	:	1538347531.212	  1561.343	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 12' lusc_mccv_enet.R
180	:	1538347571.366	  1521.628	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 180' lusc_mccv_enet.R
100	:	1538347552.084	  1543.137	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 100' lusc_mccv_enet.R
189	:	1538347573.585	  1522.789	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 189' lusc_mccv_enet.R
84	:	1538347548.294	  1548.246	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 84' lusc_mccv_enet.R
28	:	1538347534.696	  1562.578	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 28' lusc_mccv_enet.R
69	:	1538347544.555	  1555.271	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 69' lusc_mccv_enet.R
116	:	1538347555.882	  1547.936	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 116' lusc_mccv_enet.R
67	:	1538347544.059	  1561.022	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 67' lusc_mccv_enet.R
148	:	1538347563.430	  1543.378	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 148' lusc_mccv_enet.R
193	:	1538347574.599	  1533.095	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 193' lusc_mccv_enet.R
128	:	1538347558.669	  1549.279	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 128' lusc_mccv_enet.R
64	:	1538347543.391	  1565.987	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 64' lusc_mccv_enet.R
172	:	1538347569.443	  1541.498	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 172' lusc_mccv_enet.R
162	:	1538347567.012	  1544.330	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 162' lusc_mccv_enet.R
86	:	1538347548.796	  1563.082	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 86' lusc_mccv_enet.R
62	:	1538347542.865	  1569.270	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 62' lusc_mccv_enet.R
29	:	1538347534.928	  1578.812	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 29' lusc_mccv_enet.R
136	:	1538347560.474	  1555.710	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 136' lusc_mccv_enet.R
37	:	1538347536.835	  1579.405	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 37' lusc_mccv_enet.R
26	:	1538347534.273	  1582.160	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 26' lusc_mccv_enet.R
132	:	1538347559.537	  1559.897	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 132' lusc_mccv_enet.R
131	:	1538347559.331	  1561.189	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 131' lusc_mccv_enet.R
191	:	1538347574.107	  1547.791	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 191' lusc_mccv_enet.R
163	:	1538347567.252	  1555.799	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 163' lusc_mccv_enet.R
119	:	1538347556.581	  1567.021	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 119' lusc_mccv_enet.R
167	:	1538347568.235	  1556.104	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 167' lusc_mccv_enet.R
10	:	1538347530.763	  1594.289	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 10' lusc_mccv_enet.R
3	:	1538347529.251	  1600.777	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 3' lusc_mccv_enet.R
168	:	1538347568.466	  1565.129	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 168' lusc_mccv_enet.R
2	:	1538347529.040	  1605.062	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 2' lusc_mccv_enet.R
182	:	1538347571.864	  1563.950	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 182' lusc_mccv_enet.R
8	:	1538347530.347	  1605.484	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 8' lusc_mccv_enet.R
59	:	1538347542.167	  1599.371	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 59' lusc_mccv_enet.R
147	:	1538347563.183	  1579.190	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 147' lusc_mccv_enet.R
144	:	1538347562.456	  1581.036	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 144' lusc_mccv_enet.R
72	:	1538347545.288	  1599.505	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 72' lusc_mccv_enet.R
70	:	1538347544.803	  1601.430	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 70' lusc_mccv_enet.R
79	:	1538347547.016	  1599.218	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 79' lusc_mccv_enet.R
143	:	1538347562.206	  1584.237	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 143' lusc_mccv_enet.R
176	:	1538347570.362	  1576.173	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 176' lusc_mccv_enet.R
196	:	1538347575.312	  1574.591	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 196' lusc_mccv_enet.R
54	:	1538347540.995	  1609.753	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 54' lusc_mccv_enet.R
11	:	1538347531.001	  1620.239	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 11' lusc_mccv_enet.R
138	:	1538347560.919	  1592.857	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 138' lusc_mccv_enet.R
107	:	1538347553.735	  1601.222	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 107' lusc_mccv_enet.R
195	:	1538347575.079	  1579.898	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 195' lusc_mccv_enet.R
42	:	1538347538.127	  1618.398	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 42' lusc_mccv_enet.R
123	:	1538347557.473	  1601.207	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 123' lusc_mccv_enet.R
155	:	1538347565.189	  1594.743	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 155' lusc_mccv_enet.R
165	:	1538347567.723	  1592.411	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 165' lusc_mccv_enet.R
99	:	1538347551.855	  1615.037	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 99' lusc_mccv_enet.R
118	:	1538347556.329	  1611.798	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 118' lusc_mccv_enet.R
120	:	1538347556.815	  1612.335	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 120' lusc_mccv_enet.R
43	:	1538347538.371	  1644.172	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 43' lusc_mccv_enet.R
111	:	1538347554.681	  1629.759	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 111' lusc_mccv_enet.R
117	:	1538347556.089	  1629.078	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 117' lusc_mccv_enet.R
51	:	1538347540.281	  1646.884	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 51' lusc_mccv_enet.R
126	:	1538347558.192	  1638.756	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 126' lusc_mccv_enet.R
192	:	1538347574.356	  1624.546	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 192' lusc_mccv_enet.R
160	:	1538347566.503	  1672.568	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 160' lusc_mccv_enet.R
74	:	1538347545.781	  1694.067	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 74' lusc_mccv_enet.R
141	:	1538347561.701	  1680.742	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 141' lusc_mccv_enet.R
166	:	1538347567.969	  1674.766	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 166' lusc_mccv_enet.R
57	:	1538347541.680	  1703.817	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 57' lusc_mccv_enet.R
156	:	1538347565.426	  1695.732	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 156' lusc_mccv_enet.R
157	:	1538347565.705	  1707.812	0	0	0	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 157' lusc_mccv_enet.R
