Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
127	:	1538342416.186	  1370.819	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 127' lusc_mccv_enet.R
76	:	1538342404.298	  1383.344	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 76' lusc_mccv_enet.R
90	:	1538342407.630	  1380.117	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 90' lusc_mccv_enet.R
187	:	1538342430.552	  1363.062	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 187' lusc_mccv_enet.R
66	:	1538342401.959	  1392.913	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 66' lusc_mccv_enet.R
19	:	1538342391.159	  1404.733	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 19' lusc_mccv_enet.R
98	:	1538342409.577	  1390.531	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 98' lusc_mccv_enet.R
102	:	1538342410.540	  1392.545	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 102' lusc_mccv_enet.R
92	:	1538342408.120	  1398.924	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 92' lusc_mccv_enet.R
161	:	1538342424.176	  1388.987	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 161' lusc_mccv_enet.R
78	:	1538342404.730	  1410.066	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 78' lusc_mccv_enet.R
181	:	1538342429.128	  1392.641	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 181' lusc_mccv_enet.R
53	:	1538342398.899	  1423.205	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 53' lusc_mccv_enet.R
153	:	1538342422.236	  1401.290	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 153' lusc_mccv_enet.R
65	:	1538342401.732	  1423.058	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 65' lusc_mccv_enet.R
108	:	1538342411.877	  1414.328	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 108' lusc_mccv_enet.R
145	:	1538342420.255	  1407.851	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 145' lusc_mccv_enet.R
63	:	1538342401.253	  1430.786	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 63' lusc_mccv_enet.R
15	:	1538342390.289	  1447.151	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 15' lusc_mccv_enet.R
177	:	1538342428.151	  1411.250	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 177' lusc_mccv_enet.R
61	:	1538342400.773	  1441.937	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 61' lusc_mccv_enet.R
175	:	1538342427.625	  1416.723	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 175' lusc_mccv_enet.R
146	:	1538342420.485	  1427.994	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 146' lusc_mccv_enet.R
130	:	1538342416.874	  1432.230	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 130' lusc_mccv_enet.R
154	:	1538342422.464	  1426.783	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 154' lusc_mccv_enet.R
104	:	1538342410.995	  1438.512	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 104' lusc_mccv_enet.R
60	:	1538342400.530	  1452.486	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 60' lusc_mccv_enet.R
129	:	1538342416.659	  1436.388	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 129' lusc_mccv_enet.R
112	:	1538342412.825	  1440.358	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 112' lusc_mccv_enet.R
94	:	1538342408.620	  1448.148	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 94' lusc_mccv_enet.R
184	:	1538342429.830	  1428.044	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 184' lusc_mccv_enet.R
183	:	1538342429.595	  1428.341	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 183' lusc_mccv_enet.R
149	:	1538342421.228	  1437.180	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 149' lusc_mccv_enet.R
96	:	1538342409.073	  1449.466	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 96' lusc_mccv_enet.R
194	:	1538342432.262	  1426.309	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 194' lusc_mccv_enet.R
140	:	1538342419.090	  1441.029	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 140' lusc_mccv_enet.R
134	:	1538342417.741	  1445.749	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 134' lusc_mccv_enet.R
169	:	1538342426.181	  1438.828	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 169' lusc_mccv_enet.R
20	:	1538342391.369	  1473.848	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 20' lusc_mccv_enet.R
190	:	1538342431.285	  1434.234	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 190' lusc_mccv_enet.R
52	:	1538342398.660	  1467.847	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 52' lusc_mccv_enet.R
6	:	1538342388.308	  1478.235	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 6' lusc_mccv_enet.R
13	:	1538342389.831	  1480.848	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 13' lusc_mccv_enet.R
21	:	1538342391.573	  1480.167	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 21' lusc_mccv_enet.R
14	:	1538342390.073	  1481.883	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 14' lusc_mccv_enet.R
40	:	1538342395.807	  1476.387	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 40' lusc_mccv_enet.R
93	:	1538342408.367	  1464.473	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 93' lusc_mccv_enet.R
173	:	1538342427.111	  1446.169	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 173' lusc_mccv_enet.R
56	:	1538342399.600	  1474.962	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 56' lusc_mccv_enet.R
25	:	1538342392.432	  1482.960	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 25' lusc_mccv_enet.R
113	:	1538342413.036	  1463.986	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 113' lusc_mccv_enet.R
110	:	1538342412.378	  1464.875	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 110' lusc_mccv_enet.R
35	:	1538342394.722	  1483.330	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 35' lusc_mccv_enet.R
4	:	1538342387.875	  1490.420	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 4' lusc_mccv_enet.R
142	:	1538342419.534	  1461.009	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 142' lusc_mccv_enet.R
188	:	1538342430.839	  1456.135	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 188' lusc_mccv_enet.R
50	:	1538342398.190	  1491.031	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 50' lusc_mccv_enet.R
139	:	1538342418.858	  1472.004	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 139' lusc_mccv_enet.R
5	:	1538342388.084	  1503.029	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 5' lusc_mccv_enet.R
109	:	1538342412.125	  1479.993	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 109' lusc_mccv_enet.R
122	:	1538342415.064	  1477.667	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 122' lusc_mccv_enet.R
186	:	1538342430.346	  1463.365	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 186' lusc_mccv_enet.R
80	:	1538342405.217	  1489.257	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 80' lusc_mccv_enet.R
103	:	1538342410.780	  1484.585	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 103' lusc_mccv_enet.R
82	:	1538342405.693	  1491.347	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 82' lusc_mccv_enet.R
159	:	1538342423.693	  1475.600	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 159' lusc_mccv_enet.R
77	:	1538342404.524	  1495.657	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 77' lusc_mccv_enet.R
125	:	1538342415.720	  1484.693	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 125' lusc_mccv_enet.R
185	:	1538342430.090	  1471.521	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 185' lusc_mccv_enet.R
106	:	1538342411.412	  1491.880	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 106' lusc_mccv_enet.R
158	:	1538342423.407	  1480.717	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 158' lusc_mccv_enet.R
39	:	1538342395.564	  1509.180	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 39' lusc_mccv_enet.R
115	:	1538342413.489	  1491.903	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 115' lusc_mccv_enet.R
23	:	1538342392.023	  1513.565	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 23' lusc_mccv_enet.R
34	:	1538342394.450	  1511.171	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 34' lusc_mccv_enet.R
46	:	1538342397.255	  1508.435	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 46' lusc_mccv_enet.R
47	:	1538342397.467	  1512.730	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 47' lusc_mccv_enet.R
174	:	1538342427.393	  1483.412	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 174' lusc_mccv_enet.R
91	:	1538342407.885	  1505.644	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 91' lusc_mccv_enet.R
38	:	1538342395.358	  1518.782	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 38' lusc_mccv_enet.R
170	:	1538342426.432	  1488.093	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 170' lusc_mccv_enet.R
58	:	1538342400.078	  1514.720	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 58' lusc_mccv_enet.R
124	:	1538342415.503	  1500.349	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 124' lusc_mccv_enet.R
22	:	1538342391.811	  1525.831	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 22' lusc_mccv_enet.R
171	:	1538342426.660	  1491.500	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 171' lusc_mccv_enet.R
105	:	1538342411.205	  1508.745	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 105' lusc_mccv_enet.R
81	:	1538342405.447	  1514.578	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 81' lusc_mccv_enet.R
121	:	1538342414.846	  1505.909	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 121' lusc_mccv_enet.R
89	:	1538342407.386	  1516.574	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 89' lusc_mccv_enet.R
32	:	1538342394.001	  1531.062	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 32' lusc_mccv_enet.R
95	:	1538342408.846	  1517.321	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 95' lusc_mccv_enet.R
133	:	1538342417.533	  1509.516	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 133' lusc_mccv_enet.R
30	:	1538342393.576	  1533.523	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 30' lusc_mccv_enet.R
137	:	1538342418.410	  1508.993	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 137' lusc_mccv_enet.R
7	:	1538342388.548	  1540.577	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 7' lusc_mccv_enet.R
97	:	1538342409.350	  1520.007	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 97' lusc_mccv_enet.R
27	:	1538342392.879	  1537.663	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 27' lusc_mccv_enet.R
44	:	1538342396.781	  1534.007	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 44' lusc_mccv_enet.R
9	:	1538342388.971	  1542.157	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 9' lusc_mccv_enet.R
150	:	1538342421.467	  1509.887	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 150' lusc_mccv_enet.R
73	:	1538342403.573	  1529.131	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 73' lusc_mccv_enet.R
135	:	1538342417.962	  1514.955	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 135' lusc_mccv_enet.R
178	:	1538342428.416	  1505.087	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 178' lusc_mccv_enet.R
88	:	1538342407.168	  1527.546	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 88' lusc_mccv_enet.R
18	:	1538342390.944	  1544.378	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 18' lusc_mccv_enet.R
48	:	1538342397.701	  1537.888	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 48' lusc_mccv_enet.R
16	:	1538342390.499	  1545.161	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 16' lusc_mccv_enet.R
151	:	1538342421.743	  1515.453	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 151' lusc_mccv_enet.R
152	:	1538342422.005	  1515.734	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 152' lusc_mccv_enet.R
31	:	1538342393.797	  1547.098	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 31' lusc_mccv_enet.R
55	:	1538342399.374	  1542.258	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 55' lusc_mccv_enet.R
68	:	1538342402.406	  1539.640	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 68' lusc_mccv_enet.R
83	:	1538342405.949	  1538.158	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 83' lusc_mccv_enet.R
84	:	1538342406.211	  1539.487	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 84' lusc_mccv_enet.R
180	:	1538342428.866	  1517.764	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 180' lusc_mccv_enet.R
12	:	1538342389.624	  1558.590	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 12' lusc_mccv_enet.R
189	:	1538342431.054	  1519.330	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 189' lusc_mccv_enet.R
100	:	1538342410.100	  1540.787	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 100' lusc_mccv_enet.R
28	:	1538342393.090	  1559.416	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 28' lusc_mccv_enet.R
87	:	1538342406.912	  1547.196	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 87' lusc_mccv_enet.R
116	:	1538342413.728	  1542.698	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 116' lusc_mccv_enet.R
148	:	1538342420.970	  1536.368	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 148' lusc_mccv_enet.R
64	:	1538342401.488	  1557.022	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 64' lusc_mccv_enet.R
69	:	1538342402.655	  1556.403	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 69' lusc_mccv_enet.R
29	:	1538342393.332	  1565.940	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 29' lusc_mccv_enet.R
128	:	1538342416.428	  1544.587	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 128' lusc_mccv_enet.R
162	:	1538342424.417	  1536.705	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 162' lusc_mccv_enet.R
37	:	1538342395.145	  1567.575	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 37' lusc_mccv_enet.R
193	:	1538342432.022	  1531.055	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 193' lusc_mccv_enet.R
67	:	1538342402.165	  1561.269	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 67' lusc_mccv_enet.R
62	:	1538342401.003	  1562.568	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 62' lusc_mccv_enet.R
172	:	1538342426.904	  1538.299	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 172' lusc_mccv_enet.R
26	:	1538342392.669	  1575.729	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 26' lusc_mccv_enet.R
136	:	1538342418.186	  1552.079	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 136' lusc_mccv_enet.R
86	:	1538342406.679	  1563.698	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 86' lusc_mccv_enet.R
132	:	1538342417.317	  1556.322	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 132' lusc_mccv_enet.R
191	:	1538342431.524	  1542.406	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 191' lusc_mccv_enet.R
131	:	1538342417.090	  1557.315	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 131' lusc_mccv_enet.R
119	:	1538342414.381	  1560.828	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 119' lusc_mccv_enet.R
163	:	1538342424.694	  1551.529	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 163' lusc_mccv_enet.R
167	:	1538342425.653	  1551.723	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 167' lusc_mccv_enet.R
10	:	1538342389.174	  1589.819	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 10' lusc_mccv_enet.R
3	:	1538342387.662	  1596.210	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 3' lusc_mccv_enet.R
168	:	1538342425.930	  1559.463	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 168' lusc_mccv_enet.R
2	:	1538342387.461	  1598.285	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 2' lusc_mccv_enet.R
182	:	1538342429.386	  1558.032	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 182' lusc_mccv_enet.R
8	:	1538342388.763	  1601.243	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 8' lusc_mccv_enet.R
143	:	1538342419.765	  1574.569	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 143' lusc_mccv_enet.R
72	:	1538342403.352	  1591.851	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 72' lusc_mccv_enet.R
70	:	1538342402.891	  1594.678	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 70' lusc_mccv_enet.R
147	:	1538342420.696	  1577.448	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 147' lusc_mccv_enet.R
144	:	1538342419.974	  1579.013	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 144' lusc_mccv_enet.R
54	:	1538342399.131	  1600.427	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 54' lusc_mccv_enet.R
176	:	1538342427.887	  1573.013	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 176' lusc_mccv_enet.R
79	:	1538342404.978	  1598.038	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 79' lusc_mccv_enet.R
59	:	1538342400.299	  1603.078	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 59' lusc_mccv_enet.R
11	:	1538342389.413	  1615.058	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 11' lusc_mccv_enet.R
42	:	1538342396.286	  1610.081	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 42' lusc_mccv_enet.R
196	:	1538342432.720	  1574.029	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 196' lusc_mccv_enet.R
195	:	1538342432.488	  1574.787	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 195' lusc_mccv_enet.R
138	:	1538342418.618	  1590.026	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 138' lusc_mccv_enet.R
107	:	1538342411.632	  1599.763	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 107' lusc_mccv_enet.R
123	:	1538342415.288	  1596.215	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 123' lusc_mccv_enet.R
165	:	1538342425.131	  1588.386	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 165' lusc_mccv_enet.R
155	:	1538342422.727	  1591.861	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 155' lusc_mccv_enet.R
99	:	1538342409.823	  1611.348	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 99' lusc_mccv_enet.R
120	:	1538342414.627	  1606.597	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 120' lusc_mccv_enet.R
118	:	1538342414.169	  1608.937	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 118' lusc_mccv_enet.R
43	:	1538342396.537	  1632.376	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 43' lusc_mccv_enet.R
51	:	1538342398.414	  1637.905	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 51' lusc_mccv_enet.R
117	:	1538342413.932	  1624.857	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 117' lusc_mccv_enet.R
111	:	1538342412.609	  1627.482	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 111' lusc_mccv_enet.R
126	:	1538342415.963	  1634.480	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 126' lusc_mccv_enet.R
192	:	1538342431.764	  1619.957	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 192' lusc_mccv_enet.R
141	:	1538342419.311	  1663.997	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 141' lusc_mccv_enet.R
160	:	1538342423.928	  1667.305	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 160' lusc_mccv_enet.R
74	:	1538342403.807	  1689.164	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 74' lusc_mccv_enet.R
166	:	1538342425.418	  1668.834	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 166' lusc_mccv_enet.R
57	:	1538342399.830	  1702.953	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 57' lusc_mccv_enet.R
156	:	1538342422.972	  1692.256	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 156' lusc_mccv_enet.R
157	:	1538342423.203	  1703.717	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 157' lusc_mccv_enet.R
