Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
84	:	1538342267.320	     5.578	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 84' lusc_mccv_enet.R
86	:	1538342267.738	     5.219	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 86' lusc_mccv_enet.R
87	:	1538342267.946	     5.010	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 87' lusc_mccv_enet.R
88	:	1538342268.149	     4.891	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 88' lusc_mccv_enet.R
89	:	1538342268.380	     7.316	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 89' lusc_mccv_enet.R
94	:	1538342269.472	     6.275	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 94' lusc_mccv_enet.R
100	:	1538342270.734	     5.013	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 100' lusc_mccv_enet.R
90	:	1538342268.609	     7.166	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 90' lusc_mccv_enet.R
99	:	1538342270.523	     5.252	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 99' lusc_mccv_enet.R
92	:	1538342269.048	     6.770	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 92' lusc_mccv_enet.R
95	:	1538342269.687	     6.132	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 95' lusc_mccv_enet.R
97	:	1538342270.117	     5.787	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 97' lusc_mccv_enet.R
96	:	1538342269.892	     6.013	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 96' lusc_mccv_enet.R
91	:	1538342268.822	     7.168	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 91' lusc_mccv_enet.R
93	:	1538342269.252	     6.740	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 93' lusc_mccv_enet.R
98	:	1538342270.320	     5.861	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 98' lusc_mccv_enet.R
101	:	1538342270.944	     5.512	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 101' lusc_mccv_enet.R
117	:	1538342274.420	     2.705	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 117' lusc_mccv_enet.R
118	:	1538342274.623	     2.660	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 118' lusc_mccv_enet.R
106	:	1538342272.043	     5.513	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 106' lusc_mccv_enet.R
119	:	1538342274.861	     2.708	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 119' lusc_mccv_enet.R
108	:	1538342272.478	     5.108	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 108' lusc_mccv_enet.R
110	:	1538342272.912	     4.719	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 110' lusc_mccv_enet.R
112	:	1538342273.319	     4.338	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 112' lusc_mccv_enet.R
105	:	1538342271.831	     5.924	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 105' lusc_mccv_enet.R
107	:	1538342272.256	     5.500	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 107' lusc_mccv_enet.R
104	:	1538342271.625	     6.173	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 104' lusc_mccv_enet.R
102	:	1538342271.168	     6.631	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 102' lusc_mccv_enet.R
120	:	1538342275.073	     2.726	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 120' lusc_mccv_enet.R
103	:	1538342271.411	     6.394	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 103' lusc_mccv_enet.R
111	:	1538342273.114	     4.698	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 111' lusc_mccv_enet.R
109	:	1538342272.708	     5.120	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 109' lusc_mccv_enet.R
121	:	1538342275.280	     2.740	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 121' lusc_mccv_enet.R
122	:	1538342275.482	     2.755	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 122' lusc_mccv_enet.R
113	:	1538342273.539	     7.029	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 113' lusc_mccv_enet.R
125	:	1538342276.120	     4.448	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 125' lusc_mccv_enet.R
114	:	1538342273.744	     6.934	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 114' lusc_mccv_enet.R
123	:	1538342275.697	     4.981	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 123' lusc_mccv_enet.R
124	:	1538342275.905	     4.773	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 124' lusc_mccv_enet.R
116	:	1538342274.211	     6.493	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 116' lusc_mccv_enet.R
115	:	1538342273.971	     6.759	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 115' lusc_mccv_enet.R
126	:	1538342276.329	     4.401	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 126' lusc_mccv_enet.R
130	:	1538342277.215	     5.400	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 130' lusc_mccv_enet.R
132	:	1538342277.637	     4.977	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 132' lusc_mccv_enet.R
133	:	1538342277.840	     4.775	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 133' lusc_mccv_enet.R
134	:	1538342278.043	     4.585	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 134' lusc_mccv_enet.R
129	:	1538342277.011	     5.679	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 129' lusc_mccv_enet.R
137	:	1538342278.699	     4.051	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 137' lusc_mccv_enet.R
128	:	1538342276.785	     6.020	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 128' lusc_mccv_enet.R
138	:	1538342278.913	     3.926	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 138' lusc_mccv_enet.R
136	:	1538342278.468	     4.373	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 136' lusc_mccv_enet.R
131	:	1538342277.433	     5.407	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 131' lusc_mccv_enet.R
127	:	1538342276.558	     6.427	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 127' lusc_mccv_enet.R
135	:	1538342278.254	     4.733	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 135' lusc_mccv_enet.R
144	:	1538342280.220	     5.562	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 144' lusc_mccv_enet.R
139	:	1538342279.152	     6.630	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 139' lusc_mccv_enet.R
145	:	1538342280.460	     5.443	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 145' lusc_mccv_enet.R
140	:	1538342279.356	     6.577	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 140' lusc_mccv_enet.R
141	:	1538342279.596	     6.338	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 141' lusc_mccv_enet.R
146	:	1538342280.678	     5.315	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 146' lusc_mccv_enet.R
142	:	1538342279.809	     6.263	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 142' lusc_mccv_enet.R
147	:	1538342280.889	     5.183	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 147' lusc_mccv_enet.R
143	:	1538342280.017	     6.161	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 143' lusc_mccv_enet.R
148	:	1538342281.099	     5.694	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 148' lusc_mccv_enet.R
158	:	1538342283.251	     4.081	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 158' lusc_mccv_enet.R
157	:	1538342283.028	     4.328	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 157' lusc_mccv_enet.R
156	:	1538342282.822	     4.667	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 156' lusc_mccv_enet.R
155	:	1538342282.614	     5.033	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 155' lusc_mccv_enet.R
151	:	1538342281.737	     5.927	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 151' lusc_mccv_enet.R
154	:	1538342282.391	     5.273	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 154' lusc_mccv_enet.R
153	:	1538342282.185	     5.480	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 153' lusc_mccv_enet.R
150	:	1538342281.515	     6.150	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 150' lusc_mccv_enet.R
149	:	1538342281.308	     6.358	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 149' lusc_mccv_enet.R
160	:	1538342283.686	     3.993	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 160' lusc_mccv_enet.R
168	:	1538342285.439	     2.403	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 168' lusc_mccv_enet.R
167	:	1538342285.232	     2.609	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 167' lusc_mccv_enet.R
159	:	1538342283.477	     4.384	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 159' lusc_mccv_enet.R
152	:	1538342281.974	     5.917	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 152' lusc_mccv_enet.R
169	:	1538342285.641	     2.575	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 169' lusc_mccv_enet.R
162	:	1538342284.151	     6.444	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 162' lusc_mccv_enet.R
161	:	1538342283.911	     6.739	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 161' lusc_mccv_enet.R
163	:	1538342284.369	     6.322	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 163' lusc_mccv_enet.R
166	:	1538342285.020	     5.671	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 166' lusc_mccv_enet.R
164	:	1538342284.578	     6.132	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 164' lusc_mccv_enet.R
170	:	1538342285.845	     4.866	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 170' lusc_mccv_enet.R
165	:	1538342284.781	     5.932	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 165' lusc_mccv_enet.R
172	:	1538342286.280	     4.439	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 172' lusc_mccv_enet.R
174	:	1538342286.721	     5.144	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 174' lusc_mccv_enet.R
171	:	1538342286.057	     5.876	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 171' lusc_mccv_enet.R
179	:	1538342287.771	     4.238	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 179' lusc_mccv_enet.R
178	:	1538342287.567	     4.449	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 178' lusc_mccv_enet.R
177	:	1538342287.353	     4.784	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 177' lusc_mccv_enet.R
181	:	1538342288.198	     3.944	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 181' lusc_mccv_enet.R
180	:	1538342287.977	     4.199	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 180' lusc_mccv_enet.R
175	:	1538342286.925	     5.251	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 175' lusc_mccv_enet.R
176	:	1538342287.141	     5.105	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 176' lusc_mccv_enet.R
173	:	1538342286.489	     5.756	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 173' lusc_mccv_enet.R
182	:	1538342288.400	     3.860	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 182' lusc_mccv_enet.R
183	:	1538342288.612	     3.779	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 183' lusc_mccv_enet.R
184	:	1538342288.846	     3.647	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 184' lusc_mccv_enet.R
188	:	1538342289.743	     4.394	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 188' lusc_mccv_enet.R
185	:	1538342289.078	     5.059	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 185' lusc_mccv_enet.R
187	:	1538342289.527	     4.631	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 187' lusc_mccv_enet.R
186	:	1538342289.285	     5.020	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 186' lusc_mccv_enet.R
189	:	1538342289.953	     4.629	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 189' lusc_mccv_enet.R
190	:	1538342290.157	     4.756	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 190' lusc_mccv_enet.R
192	:	1538342290.620	     4.670	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 192' lusc_mccv_enet.R
193	:	1538342290.829	     4.460	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 193' lusc_mccv_enet.R
191	:	1538342290.397	     5.143	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 191' lusc_mccv_enet.R
195	:	1538342291.246	     4.519	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 195' lusc_mccv_enet.R
197	:	1538342291.707	     4.062	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 197' lusc_mccv_enet.R
194	:	1538342291.037	     4.866	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 194' lusc_mccv_enet.R
196	:	1538342291.477	     4.427	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 196' lusc_mccv_enet.R
199	:	1538342292.137	     3.860	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 199' lusc_mccv_enet.R
200	:	1538342292.343	     3.662	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 200' lusc_mccv_enet.R
198	:	1538342291.933	     4.107	0	0	1	0	srun -N 1 -n 1 --exclusive R CMD BATCH '--args 198' lusc_mccv_enet.R
